tweet_id,text,rating_numerator,rating_denominator,name,source_link,source_text,day,month,year,hour,minute,seconds,dog_stage,jpg_url,dog_type,conf_level,favorite_count,retweet_count
788178268662984705,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,18,10,2016,0,41,57,,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Pomeranian,0.075101,7417,2153
788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13.0,10,Leo,"""http://twitter.com/download/iphone""",Twitter for iPhone,17,10,2016,22,51,57,,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,Chihuahua,0.0158832,6278,1325
787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11.0,10,Frank,"""http://twitter.com/download/iphone""",Twitter for iPhone,17,10,2016,0,20,47,,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,English_setter,0.0804183,8874,3139
787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13.0,10,Tonks,"""http://twitter.com/download/iphone""",Twitter for iPhone,16,10,2016,18,11,26,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,kelpie,0.0008528019999999999,10520,2856
787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11.0,10,Moose,"""http://twitter.com/download/iphone""",Twitter for iPhone,15,10,2016,21,1,17,,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,miniature_pinscher,0.019484,11141,2913
787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10.0,10,Lincoln,"""http://twitter.com/download/iphone""",Twitter for iPhone,15,10,2016,16,1,13,,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,golden_retriever,0.105703,7994,1785
786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12.0,10,Rory,"""http://twitter.com/download/iphone""",Twitter for iPhone,14,10,2016,16,13,10,,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,Labrador_retriever,0.0375041,27289,8185
786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",9.75,10,Logan,"""http://twitter.com/download/iphone""",Twitter for iPhone,13,10,2016,23,23,56,,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,chow,0.102654,18696,6267
786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,13,10,2016,20,28,35,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,Pomeranian,0.00781249,10878,2630
786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11.0,10,Dale,"""http://twitter.com/download/iphone""",Twitter for iPhone,13,10,2016,15,54,28,,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,chow,0.000570176,9664,3198
786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13.0,10,Rizzo,"""http://twitter.com/download/iphone""",Twitter for iPhone,13,10,2016,0,29,39,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Saluki,0.00215669,11159,3602
786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11.0,10,Mattie,"""http://twitter.com/download/iphone""",Twitter for iPhone,12,10,2016,15,55,59,,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Staffordshire_bullterrier,0.0773956,15639,4881
785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12.0,10,Lucy,"""http://twitter.com/download/iphone""",Twitter for iPhone,11,10,2016,19,39,28,,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,chow,0.00288271,11655,3262
785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12.0,10,Rusty,"""http://twitter.com/download/iphone""",Twitter for iPhone,11,10,2016,16,0,24,,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Pekinese,0.143328,6861,1865
785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11.0,10,Dallas,"""http://twitter.com/download/iphone""",Twitter for iPhone,10,10,2016,17,32,8,,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,Rottweiler,0.145231,9329,2041
785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12.0,10,Doc,"""http://twitter.com/download/iphone""",Twitter for iPhone,9,10,2016,23,44,41,,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,chow,0.056137,7424,1680
785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11.0,10,Hero,"""http://twitter.com/download/iphone""",Twitter for iPhone,9,10,2016,17,31,53,,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Samoyed,0.0195303,12326,4963
784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11.0,10,Frankie,"""http://twitter.com/download/iphone""",Twitter for iPhone,7,10,2016,22,15,26,,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,Siberian_husky,0.08484019999999999,9186,2596
784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12.0,10,Stormy,"""http://twitter.com/download/iphone""",Twitter for iPhone,7,10,2016,16,33,21,,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,standard_poodle,0.0109202,5839,1308
783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12.0,10,Mairi,"""http://twitter.com/download/iphone""",Twitter for iPhone,6,10,2016,0,8,9,,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,standard_poodle,0.133534,7519,2017
783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12.0,10,Loomis,"""http://twitter.com/download/iphone""",Twitter for iPhone,5,10,2016,15,47,27,,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,Australian_terrier,0.0494869,10705,3296
783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11.0,10,Finn,"""http://twitter.com/download/iphone""",Twitter for iPhone,5,10,2016,0,40,9,,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,toy_terrier,0.0362939,8658,2306
783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13.0,10,Godi,"""http://twitter.com/download/iphone""",Twitter for iPhone,4,10,2016,19,42,3,,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,keeshond,0.0110191,17278,5629
783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11.0,10,Earl,"""http://twitter.com/download/iphone""",Twitter for iPhone,3,10,2016,23,25,55,,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,boxer,0.134506,8346,2254
782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11.0,10,Deacon,"""http://twitter.com/download/iphone""",Twitter for iPhone,3,10,2016,1,0,34,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,clumber,0.0406818,7653,1442
782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11.0,10,Timmy,"""http://twitter.com/download/iphone""",Twitter for iPhone,2,10,2016,15,10,30,,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Eskimo_dog,0.0120116,7973,1920
782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12.0,10,Sampson,"""http://twitter.com/download/iphone""",Twitter for iPhone,1,10,2016,19,47,8,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Lhasa,0.0345955,17036,5715
781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,30,9,2016,1,8,10,,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,collie,0.07065160000000001,10674,2783
781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,29,9,2016,16,3,1,,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,Labrador_retriever,0.000921439,21195,5690
781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11.0,10,Oakley,"""http://twitter.com/download/iphone""",Twitter for iPhone,28,9,2016,21,56,36,,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Italian_greyhound,0.0306664,8604,2123
781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,28,9,2016,16,7,23,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Border_collie,0.000297311,10017,2797
780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10.0,10,Dash,"""http://twitter.com/download/iphone""",Twitter for iPhone,27,9,2016,19,54,58,,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,kelpie,0.106913,7342,2050
780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11.0,10,Koda,"""http://twitter.com/download/iphone""",Twitter for iPhone,27,9,2016,16,6,28,,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Pembroke,0.00886194,5610,1328
780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,26,9,2016,23,4,13,,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,Tibetan_mastiff,0.0122601,6448,1777
780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11.0,10,Bear,"""http://twitter.com/download/iphone""",Twitter for iPhone,26,9,2016,17,29,48,,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,bull_mastiff,0.0332719,5407,1101
780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,25,9,2016,23,47,39,,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,0.144012,8895,2295
778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11.0,10,Jay,"""http://twitter.com/download/iphone""",Twitter for iPhone,22,9,2016,16,13,51,,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Chihuahua,0.0285194,20403,7371
778748913645780993,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11.0,10,Mya,"""http://twitter.com/download/iphone""",Twitter for iPhone,22,9,2016,0,13,4,,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,American_Staffordshire_terrier,0.14283800000000002,7038,1340
778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10.0,10,Strider,"""http://twitter.com/download/iphone""",Twitter for iPhone,21,9,2016,17,42,10,,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,kelpie,0.08702230000000001,5893,1544
778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11.0,10,Penny,"""http://twitter.com/download/iphone""",Twitter for iPhone,21,9,2016,16,0,17,,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Lakeland_terrier,0.0146031,4729,1031
778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,21,9,2016,1,39,11,,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,beagle,0.0119417,13904,4437
778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13.0,10,Nala,"""http://twitter.com/download/iphone""",Twitter for iPhone,21,9,2016,0,0,35,,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Border_collie,0.213011,5966,1126
778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11.0,10,Stanley,"""http://twitter.com/download/iphone""",Twitter for iPhone,20,9,2016,17,36,50,,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,pug,0.229903,10607,3367
778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,20,9,2016,1,12,28,pupper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,Norwegian_elkhound,0.0588024,8675,2700
778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,11.27,10,Sophie,"""http://twitter.com/download/iphone""",Twitter for iPhone,20,9,2016,0,24,34,,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,Lhasa,0.00651911,6682,1651
777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3.0,10,Wesley,"""http://twitter.com/download/iphone""",Twitter for iPhone,19,9,2016,15,0,20,,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Siberian_husky,0.108709,6484,1662
777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12.0,10,Derek,"""http://twitter.com/download/iphone""",Twitter for iPhone,18,9,2016,21,33,11,,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,Pomeranian,2.76806e-05,8946,2551
777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12.0,10,Jeffrey,"""http://twitter.com/download/iphone""",Twitter for iPhone,17,9,2016,16,57,35,,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Mexican_hairless,0.00417722,14553,4383
776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12.0,10,Solomon,"""http://twitter.com/download/iphone""",Twitter for iPhone,16,9,2016,16,0,31,,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,standard_poodle,0.168989,4970,1235
776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11.0,10,Huck,"""http://twitter.com/download/iphone""",Twitter for iPhone,15,9,2016,17,48,25,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,Chesapeake_Bay_retriever,0.0575651,9007,2834
776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,15,9,2016,0,36,55,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,keeshond,0.00222635,30518,16206
776088319444877312,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,14,9,2016,16,0,49,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,pug,7.657020000000001e-05,1878,154
775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10,Blue,"""http://twitter.com/download/iphone""",Twitter for iPhone,13,9,2016,23,44,54,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,French_bulldog,0.0259901,11945,2713
775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10,Finley,"""http://twitter.com/download/iphone""",Twitter for iPhone,12,9,2016,16,5,54,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,Pembroke,0.034306300000000005,7546,3034
774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12.0,10,Finley,"""http://twitter.com/download/iphone""",Twitter for iPhone,10,9,2016,23,54,11,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,Lakeland_terrier,0.00700838,8759,1820
774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10,Sprinkles,"""http://twitter.com/download/iphone""",Twitter for iPhone,10,9,2016,16,3,16,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Ibizan_hound,0.126282,6866,1760
774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,9,9,2016,18,31,54,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Saluki,0.0363247,22187,5626
773985732834758656,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11.0,10,Winnie,"""http://twitter.com/download/iphone""",Twitter for iPhone,8,9,2016,20,45,53,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,pug,0.10957,10942,3953
773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12.0,10,Heinrich,"""http://twitter.com/download/iphone""",Twitter for iPhone,8,9,2016,16,33,46,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,chow,0.00319942,6515,1780
773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,10,Loki,"""http://twitter.com/download/iphone""",Twitter for iPhone,8,9,2016,2,9,6,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,Airedale,0.133436,6730,1659
773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10,Shakespeare,"""http://twitter.com/download/iphone""",Twitter for iPhone,7,9,2016,23,52,41,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,soft-coated_wheaten_terrier,0.00485731,5440,1336
773308824254029826,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12.0,10,Bungalo,"""http://twitter.com/download/iphone""",Twitter for iPhone,6,9,2016,23,56,5,,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,Labrador_retriever,0.151406,23733,7610
773247561583001600,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10.0,10,Chip,"""http://twitter.com/download/iphone""",Twitter for iPhone,6,9,2016,19,52,39,,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,Brabancon_griffon,0.0756961,9629,3300
773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12.0,10,Grey,"""http://twitter.com/download/iphone""",Twitter for iPhone,6,9,2016,16,10,20,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,Welsh_springer_spaniel,0.14461400000000002,10182,4220
772877495989305348,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11.0,10,,"""http://twitter.com""",Twitter Web Client,5,9,2016,19,22,9,doggo,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,Norwegian_elkhound,0.138523,8733,3952
772826264096874500,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright & licked position
11/10 https://t.co/7CQkn3gHOQ",11.0,10,Roosevelt,"""http://twitter.com/download/iphone""",Twitter for iPhone,5,9,2016,15,58,34,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,beagle,0.00822894,8204,2392
772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,10,Willem,"""http://twitter.com/download/iphone""",Twitter for iPhone,3,9,2016,22,2,38,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Pekinese,0.164871,6152,1419
772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10,,"""http://twitter.com/download/iphone""",Twitter for iPhone,3,9,2016,19,23,13,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,vizsla,0.07352489999999999,3875,1151
772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12.0,10,Jack,"""http://twitter.com/download/iphone""",Twitter for iPhone,3,9,2016,17,2,54,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,golden_retriever,0.127726,3841,753
772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10.0,10,Finn,"""http://twitter.com/download/iphone""",Twitter for iPhone,3,9,2016,16,52,2,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,Italian_greyhound,0.0372388,2776,475
772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11.0,10,Penny,"""http://twitter.com/download/iphone""",Twitter for iPhone,3,9,2016,16,4,27,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,Shetland_sheepdog,0.0637031,4066,954
771500966810099713,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12.0,10,Dakota,"""http://twitter.com/download/iphone""",Twitter for iPhone,2,9,2016,0,12,18,,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,golden_retriever,0.103223,8406,2654
771380798096281600,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,10,Fizz,"""http://twitter.com/download/iphone""",Twitter for iPhone,1,9,2016,16,14,48,,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,English_springer,0.0126928,10680,5181
771136648247640064,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11.0,10,Dixie,"""http://twitter.com/download/iphone""",Twitter for iPhone,1,9,2016,0,4,38,,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,golden_retriever,0.297402,9316,2978
771102124360998913,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12.0,10,Charlie,"""http://twitter.com/download/iphone""",Twitter for iPhone,31,8,2016,21,47,27,,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,Staffordshire_bullterrier,0.0344374,6348,1464
770787852854652928,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10,Winston,"""http://twitter.com/download/iphone""",Twitter for iPhone,31,8,2016,0,58,39,,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,EntleBucher,0.020293400000000003,5011,1222
770772759874076672,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,10,Sebastian,"""http://twitter.com/download/iphone""",Twitter for iPhone,30,8,2016,23,58,40,,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,Pomeranian,0.00460604,5264,1442
770414278348247044,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11.0,10,Al,"""http://twitter.com/download/iphone""",Twitter for iPhone,30,8,2016,0,14,12,,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,golden_retriever,0.0535696,6426,2134
770293558247038976,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10.0,10,Jackson,"""http://twitter.com/download/iphone""",Twitter for iPhone,29,8,2016,16,14,30,,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,whippet,0.0131514,6347,1506
770069151037685760,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10.0,10,Carbon,"""http://twitter.com/download/iphone""",Twitter for iPhone,29,8,2016,1,22,47,,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,Staffordshire_bullterrier,0.11497,7720,2332
769695466921623552,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13.0,10,Titan,"""http://twitter.com/download/iphone""",Twitter for iPhone,28,8,2016,0,37,54,,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,kuvasz,0.0458372,6522,1700
769212283578875904,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12.0,10,DonDon,"""http://twitter.com/download/iphone""",Twitter for iPhone,26,8,2016,16,37,54,,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,cocker_spaniel,0.0827351,5497,1754
